"","Country","Country_code","Year","ln_CO2","ln_IU","ln_MIS","ln_OP","ln_GDP","ln_TOG","ln_REC","ln_ERT","ln_R","ln_GEE","ln_LS","ln_LE","ln_ME","ln_HDI","ln_AE","ln_SE","ln_TR","ln_UP","ln_UPP","ln_MAN","ln_IND","ln_FDI","ln_Exp","ln_Man_2","ln_FDI_2"
"Denmark-2007","Denmark",9,"2007",2.28028586645036,4.4430041353977,4.74593448496642,4.01997296557891,10.9765607261311,4.60584846767331,2.87299950817169,9.64830429282608,7.04664727784876,2.73155185721089,2.03905677828942,4.35920726646519,2.53780107834251,-0.151986356997882,4.60517018598809,4.49148466902424,4.60584855584322,15.3658010444906,4.45774848240098,3.30632894660995,3.10821056337457,4.11462792687868,25.7124927189711,2.48086092908513,NA
"Denmark-2008","Denmark",9,"2008",2.21103205163532,4.44288652293064,4.78045338824079,4.07623490104972,11.0716579851492,4.65232310492507,2.91993056013771,9.6325275503398,7.35179986905778,2.69666970668999,2.05033649961749,4.362414842826,2.55597148438722,-0.147340587898709,4.60517018598809,4.49243834653316,4.65232304860581,15.3739220877551,4.45999411362597,3.23713439892946,3.16305501947888,4.06306750899547,25.7504820699923,2.4615346934799,NA
"Denmark-2009","Denmark",9,"2009",2.16080322797087,4.46406734501009,4.81748793479163,4.15228008144484,10.9710094530597,4.49708417387496,2.96165829322024,9.48168877333979,7.1777824161952,2.70432125710225,2.05261385718373,4.36434066810904,2.52337227023822,-0.145025772050258,4.60517018598809,4.49800181492179,4.49708412607338,15.3812019954174,4.46192317781975,2.65203116386323,2.65784860512798,4.07254562418805,25.6537025210336,2.40740195593562,NA
"Denmark-2010","Denmark",9,"2010",2.16031750579669,4.48548534304211,4.75076063997549,4.21213204231305,10.9689118010624,4.54435780098033,3.05400118167797,9.494064873565,7.1777824161952,2.71491592127496,2.01755408760543,4.37071287477361,2.51978219919607,-0.139262067333508,4.60517018598809,4.50129900516479,4.54435783405146,15.3872696559081,4.46354901632051,3.39663008562798,3.21921364704935,3.98671564235038,25.6826799365003,2.39186659363231,NA
"Denmark-2011","Denmark",9,"2011",2.04602522004165,4.49769647677538,4.85704541077102,4.24827807561329,11.0309083156121,4.61755117909029,3.17094529111065,9.56418230673131,7.21817683840341,2.71046459418705,2.02664802178122,4.37952350445576,2.5230410359222,-0.136965855073157,4.60517018598809,4.51282691056702,4.61755058164264,15.393251796537,4.46541374359781,3.4760069371237,3.31808539162651,4.11861134872758,25.7521581990119,2.40182539464002,NA
"Denmark-2012","Denmark",9,"2012",1.92209850665995,4.52461080516197,4.86911370124388,4.29556147211835,10.9769103677503,4.63706577368547,3.29324090682351,9.49009938976109,7.10249935577465,2.52482506848194,2.01591041954132,4.38266667370763,2.54171301092393,-0.134674903326602,4.60517018598809,4.50229668625188,4.63706610940203,15.3991398753311,4.4675389719981,3.40658599023404,3.27555166455116,3.96147283307041,25.7637132386615,2.43659525551271,NA
"Denmark-2013","Denmark",9,"2013",1.96244945317071,4.54997138027312,4.82823153472376,4.34921414492733,11.0217585644245,4.63521567641722,3.29768700529249,9.54053508899369,7.12849594568004,2.72244211564713,2.01682448013891,4.38576962095272,2.54518689858936,-0.126697653045958,4.60517018598809,4.50103125722241,4.63521576293948,15.4050285802272,4.46925882061675,3.36268161132105,3.16086008268411,4.05578262060346,25.7796987874941,2.46637672744162,NA
"Denmark-2014","Denmark",9,"2014",1.84800637758421,4.56424401937545,4.84194177156165,4.35273041045571,11.043705284481,4.62755688680959,3.4071794533397,9.55898465631328,7.15070145759253,2.62661021132877,2.02257784690515,4.3907385752759,2.51669516501821,-0.119910296672558,4.60517018598809,4.49361384914325,4.62755688346196,15.411449974245,4.4706096925924,3.31139646077186,3.23116949663097,4.08422047560617,25.8105078087639,2.47318831104247,NA
"Denmark-2015","Denmark",9,"2015",1.77993361097195,4.56778500406419,4.8257748851429,4.367907426113,10.8828442788516,4.64485452632942,3.49316866020097,9.39917980783816,7.21229446850034,2.5538592118281,2.02731926118404,4.39076879816975,2.5367334684928,-0.115410851511328,4.60517018598809,4.49310748298721,4.6448544455333,15.4198404466296,4.47193589208252,3.24103442876668,3.26970388024988,4.06291906787047,25.8456564976054,2.51797424126109,NA
"Denmark-2016","Denmark",9,"2016",1.81908119162857,4.57437881251763,4.80727175544343,4.40083121506729,10.9089606066772,4.60685705028001,3.47103434125094,9.41231585219999,7.2591161280971,2.65658844352522,2.03454688897882,4.39264083591566,2.57739618865555,-0.110931560707282,4.60517018598809,4.49854008697249,4.60685722214202,15.428968977318,4.47326033509673,3.46835291972152,3.42215050367444,4.09475594998288,25.8859485331508,2.55987386000326,NA
"Denmark-2017","Denmark",9,"2017",1.74863756404767,4.57573480637766,4.82401733537127,4.38437512481084,10.961453146945,4.63452887023295,3.56104608260405,9.40563573711057,7.21670948670946,2.73022455049159,2.0403112375331,4.39571303495263,NA,-0.108699416923341,4.60517018598809,4.50999605692844,4.63452896822697,15.4367135891709,4.47457163124412,3.56806497425963,3.42825213815904,4.07104944279111,25.9329620565889,2.56566893954337,NA
"Denmark-2018","Denmark",9,"2018",1.74367917478888,4.57799634248116,4.82940319802439,4.43546194580468,11.0282861160978,4.67259512896198,3.54587475969693,9.46535693887726,7.32974968904151,2.59810139732724,2.01685195631419,4.39387687411888,2.5541769272388,-0.112049503808623,4.60517018598809,NA,4.6701068622264,15.4430044751979,4.47590397026523,3.36987180442342,3.25127978617873,4.09414979409631,25.9659371090562,2.57172791525449,NA
"Denmark-2019","Denmark",9,"2019",1.63080568857488,4.58544119043103,4.82812289349278,4.4325854719138,10.9952930724371,4.70252217628007,3.62487412413802,9.34506355413734,7.40624553395179,2.63272083891792,2.03071077177505,4.40000430746138,NA,-0.108699416923341,4.60517018598809,NA,4.6940271796124,15.4479502885474,4.47726863033554,3.44199550366425,3.2759411693653,4.03309181245757,26.0100594247453,2.59575717423854,NA
"Estonia-1990","Estonia",10,"1990",3.11276686487493,NA,0,NA,NA,NA,1.21077321628386,NA,NA,NA,NA,4.24097575221614,NA,-0.311974765020825,4.60517018598809,NA,4.51990103589397,13.9268175581853,4.26592811692022,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Estonia-1991","Estonia",10,"1991",3.00572880712319,NA,-3.31299039719608,NA,NA,NA,1.26022727631679,NA,NA,NA,NA,4.23950020388772,NA,-0.316081546973479,4.60517018598809,NA,4.08859372447459,13.9191955707508,4.26332755457687,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Estonia-1992","Estonia",10,"1992",2.74323960506866,-2.72593727015213,-1.81912446666005,NA,NA,NA,1.77606896241482,NA,NA,NA,NA,4.23212504474579,NA,-0.32989392126109,4.60517018598809,NA,4.66986210161013,13.8983321701344,4.26070609943733,3.26118252297528,3.21315207328947,4.05234677400562,NA,NA,NA
"Estonia-1993","Estonia",10,"1993",2.50754170775019,-1.20160467056943,-0.733594353667857,NA,NA,NA,1.90288117794596,NA,NA,NA,NA,4.21817970756515,NA,-0.342490308946776,4.60517018598809,NA,4.87836969049887,13.869960863743,4.2580777542047,3.26118252297528,3.21315207328947,4.05234677400562,22.1646179254507,NA,NA
"Estonia-1994","Estonia",10,"1994",2.50016454931503,0.148205251888035,-0.0689530851355818,NA,NA,NA,2.22842131634005,3.58490686373096,NA,NA,NA,4.19720194766181,NA,-0.339677367570161,4.60517018598809,NA,4.99627426640517,13.8459253044606,4.25542829565186,3.26118252297528,3.21315207328947,4.05234677400562,22.1992002901646,NA,NA
"Estonia-1995","Estonia",10,"1995",2.42640522674965,1.02207981172523,0.740091059965533,NA,8.05018977812357,4.9351030422336,2.51149873428572,3.52783003259552,NA,NA,NA,4.21277779295991,NA,-0.321583624127462,4.60517018598809,NA,4.93624689288239,13.8254153432258,4.25277179881662,3.26118252297528,3.21315207328947,4.12914854502607,22.251902394512,2.83206060423225,NA
"Estonia-1996","Estonia",10,"1996",2.49736015282467,1.25991196172475,1.5778068020445,NA,8.12590500490509,4.89017951046072,2.9727107780507,4.21479071529797,NA,2.98067395700602,NA,4.24293976926104,NA,-0.298406035814757,4.60517018598809,NA,4.89140233280554,13.8079691932209,4.25007970041768,3.24399467719062,3.28932103025582,4.11083502932178,22.2773082978778,2.79219634278717,NA
"Estonia-1997","Estonia",10,"1997",2.4834515372427,1.74156671779282,2.31691051441316,NA,8.21146996536119,5.01761980809365,2.98264206777213,4.35786200767458,NA,2.87384826627715,NA,4.24577377217247,NA,-0.278392025544688,4.60517018598809,NA,5.01892252659608,13.7938751922285,4.24739463660533,3.83400135649424,3.6465793985789,4.14073664623032,22.5038637653506,2.80545569899763,NA
"Estonia-1998","Estonia",10,"1998",2.46094288618701,2.37917892134544,2.86240039473955,NA,8.31712936180184,5.05521492913032,2.876187529344,4.67990653210211,NA,2.77444642214473,NA,4.2392892334228,NA,-0.269187489815617,4.60517018598809,4.42794446334878,5.05665470263014,13.7815483147917,4.24467366339651,3.43289456308419,3.45163614946814,4.21993344476749,22.6275044959418,2.69756671436806,NA
"Estonia-1999","Estonia",10,"1999",2.39771974863529,2.67421052613282,3.31687190822022,NA,8.32867727367751,4.97062167825637,2.99919415920814,4.57563838338205,NA,2.79511797044301,NA,4.24940075529341,NA,-0.257476230394715,4.60517018598809,4.43026283591037,4.96972989332002,13.7817645114384,4.24194526628767,3.22352492803809,2.93545859140282,4.14619685262318,22.6322351992332,2.67329070424424,NA
"Estonia-2000","Estonia",10,"2000",2.36838625185264,3.35260058214657,3.68574111642985,NA,8.3115479046136,4.84020760531661,2.9871959425317,4.56268013436714,2.54944517092557,2.68682932078829,NA,4.2544357503913,2.4994438047971,-0.239527030564734,4.60517018598809,4.44357870862653,4.83889132485419,13.7840828403879,4.23942566607486,3.84194844985819,3.8049261190045,4.17210083876018,22.560201186373,2.73871989756857,NA
"Estonia-2001","Estonia",10,"2001",2.40512125239907,3.45085985636921,3.84837146190294,NA,8.41313368071364,4.83990223375996,2.94074796522123,4.88454283056873,2.72850620966959,2.70495143107421,NA,4.25218181806064,NA,-0.226900600191922,4.60517018598809,4.45169494466754,4.83916571303668,13.7758951269201,4.23760761492839,3.66868959761924,3.51838542626859,4.20486418011157,22.62160485106,2.77572706329673,NA
"Estonia-2002","Estonia",10,"2002",2.38309891336432,3.72617523885763,4.15693991005822,NA,8.58328593164872,4.81476812599666,2.96578839718092,4.98975208317983,2.36179695262589,2.71804211506791,NA,4.26133923298771,NA,-0.214431610712188,4.60517018598809,4.48193305375078,4.81416012582911,13.7677394743558,4.23578625245088,3.51404259352296,3.47036395345061,4.12911489883069,22.6494211136043,2.75186365924526,NA
"Estonia-2003","Estonia",10,"2003",2.51434157151673,3.81374843615981,4.33889747196281,NA,8.88232549614543,4.81036868555803,2.98669152890184,5.23271160945004,4.34146502291776,2.71131355748819,NA,4.26713575416536,NA,-0.20334092401803,4.60517018598809,4.49401178391179,4.81000181275647,13.7596235708129,4.23394707159864,3.51368485571376,3.51924996142432,4.2202020957258,22.7462986036797,2.75664060265914,NA
"Estonia-2004","Estonia",10,"2004",2.52503120591122,3.9740583963476,4.52358149055775,NA,9.09538997075386,4.86736680593889,2.99423114742772,5.54251766038786,4.95758607300644,2.66158521247513,1.68102428576507,4.27541194533506,NA,-0.191160505461159,4.60517018598809,4.51604242558361,4.86749152645744,13.7518026251261,4.23210450192659,3.37441880266302,3.355679815243,4.196915441609,22.9057976153023,2.70271638494855,NA
"Estonia-2005","Estonia",10,"2005",2.54301663508896,4.11822383601204,4.66993512180442,1.87857916118062,9.2507761460474,4.91220490645641,2.93651291389402,5.77140996999679,4.79958499046943,2.6578195047777,1.67373467771419,4.28452808652751,NA,-0.175544572514931,4.60517018598809,4.53702035190237,4.9128050950423,13.7442347253607,4.23025853092338,3.57760609937233,3.61543837348017,4.37206073513059,23.087472259139,2.68560102741435,NA
"Estonia-2006","Estonia",10,"2006",2.47359907840745,4.15119737381488,4.8135405101754,1.9635816555853,9.44457420357837,4.91737330226446,2.84374591655611,5.92492402329974,4.25234496520411,0,1.69597108227153,4.2862239555629,2.58024940481932,-0.166054584330083,4.60517018598809,4.5410391551484,4.91799311201865,13.7364738441092,4.22839457034236,3.61147581193074,3.53381194834513,4.21745533346178,23.1784955069531,2.67195317312903,NA
"Estonia-2007","Estonia",10,"2007",2.70155480237557,4.19252939413083,4.83196608893845,2.14720532481372,9.72583016865488,4.89774726770303,2.92100872735805,6.19493586262467,4.80688578988868,2.61700668584962,1.6366130419413,4.28791695349483,2.58156894537468,-0.158995731490458,4.60517018598809,4.53151589552065,4.89790524557049,13.7300441686844,4.22652712892313,3.43312074797083,3.46944833633043,4.26329250962493,23.2973040743938,2.62972866257184,NA
"Estonia-2008","Estonia",10,"2008",2.62185503314456,4.25674681824712,4.79991219117352,2.31918652349147,9.80944971928272,4.91770864647233,3.01012815383772,6.32856158849804,4.35040696029342,2.63195213740846,NA,4.30096206361233,2.58418545930493,-0.155484902840395,4.60517018598809,4.52064085344882,4.91649251261727,13.7254917541056,4.22465619364084,3.10924213450688,3.08906826972671,4.18441792004707,23.3062428194992,2.62067122659891,NA
"Estonia-2009","Estonia",10,"2009",2.42281007390417,4.28358656186063,4.76799276652922,2.81969890460112,9.59640077215967,4.76016120697515,3.18345587963694,6.3661783088431,3.94796913220162,2.5647900811669,1.70234880609018,4.3151439046097,2.58933272899604,-0.155484902840395,4.60517018598809,4.5134280730555,4.75451936274094,13.7216898683185,4.2227817513974,1.07875687993835,0.208612324163217,4.20526286297198,23.0792349575791,2.5087916223013,NA
"Estonia-2010","Estonia",10,"2010",2.65815162888761,4.30541553230204,4.82131403887264,2.84740626401799,9.59308563550443,4.9675762442229,3.23277873003719,6.35487426148282,3.7052448082002,2.61741336079673,1.67969651290287,4.32319537333702,2.5900688957917,-0.149660774554406,4.60517018598809,4.51011615337527,4.95949574227568,13.7175172818742,4.22088910354706,3.82017444242131,3.57876744719418,4.25999944631287,23.2960966303402,2.62096448991939,NA
"Estonia-2011","Estonia",10,"2011",2.61652036456458,4.33729074083249,4.91308217972709,3.01691629922112,9.76925904744757,5.12033824670271,3.21807550469743,6.45499413993136,4.06336975792267,2.59523681472791,1.68035218006145,4.33374548727489,2.59518754052215,-0.138113302129634,4.60517018598809,4.51449705841992,5.1114100914013,13.7125848535242,4.21899286678721,3.71220610038881,3.69139306929956,4.1328169371768,23.5126023417292,2.68163353763909,NA
"Estonia-2012","Estonia",10,"2012",2.54704961675489,4.36169542330925,5.01853086521075,3.14189542354467,9.76440968234514,5.14025863098906,3.21406426787098,6.44953791798702,3.95871573342013,2.48658688311632,1.71487529128778,4.33502450516365,2.59888542136218,-0.134674903326602,4.60517018598809,4.5139976542994,5.13280431206951,13.7091373074413,4.21912527911941,3.30877864477864,3.31758683602624,4.17894455143884,23.5597366080328,2.63967488719585,NA
"Estonia-2013","Estonia",10,"2013",2.68502765308682,4.3820803832294,4.98525228467016,3.14405313582674,9.85513739249238,5.11471199319905,3.19581188526965,6.50948423145421,3.88895906582959,2.53424187947515,1.72791557508098,4.34564092349246,2.60560026042339,-0.127833371509885,4.60517018598809,4.52286245675551,5.10824936336249,13.707753840373,4.22130021531652,3.3733156483215,3.28469722427144,4.12558224156895,23.5873519732629,2.61994301430334,NA
"Estonia-2014","Estonia",10,"2014",2.61354228824902,4.43368800666881,4.9722581487729,3.88277955345848,9.91645642845948,5.07668189458518,3.23080439573347,6.58180350768624,4.82510860635335,2.45413125092279,1.73159808673998,4.34424878253486,2.59845480505733,-0.12897038129696,4.60517018598809,4.52919931047614,5.070131059386,13.7072870589892,4.22345578360063,3.4570914052774,3.31653844438843,4.16234068583638,23.6134140880445,2.65198009271297,NA
"Estonia-2015","Estonia",10,"2015",2.4692712190386,4.48198173171907,4.97531232786179,4.07606347679379,9.76434258253082,5.01686378803874,3.33790253128984,6.47878610168598,4.76550172489043,2.56604877951975,1.78143905936918,4.35144169637867,2.60184562562239,-0.125563222975346,4.60517018598809,4.54142473695236,5.00957860266113,13.7100933740342,4.22560671540258,3.34864897735713,3.22300913867088,3.99648825180799,23.5982743896043,2.6323154522976,NA
"Estonia-2016","Estonia",10,"2016",2.49752626683012,4.46866560925743,4.97138866220709,4.03334466166407,9.8144018218642,5.01335623393796,3.30468648128131,6.61177218149097,4.82502834631077,2.57196165642582,1.80686191679948,4.35210160684335,2.60345605837229,-0.122167633974208,4.60517018598809,4.54543504346763,5.00495043251408,13.7125305400055,4.22775303062508,3.412519404446,3.4349911093404,4.11705125166305,23.6453729156179,2.63091697227637,NA
"Estonia-2017","Estonia",10,"2017",2.54035933580177,4.47850041984046,4.97357711931708,4.06317204197108,9.92513971234973,4.9942600987348,3.31527631915452,6.70600622452208,4.84047943420117,2.5374999106205,1.79751641050753,4.35789636393969,2.60679089361101,-0.119910296672558,4.60517018598809,4.54716748642747,4.99260973887176,13.7159852067943,4.2299966213098,3.40459406083452,3.43997731317665,4.15855750301141,23.6925622414461,2.61087637764867,NA
"Estonia-2018","Estonia",10,"2018",2.4500308009962,4.49263966908392,4.98033652253827,4.11513526330407,10.0504344679595,4.98306055540247,3.35305700633422,6.91353852373786,4.86807276707565,2.59176876594151,1.86447753441609,4.3598309022821,2.61420168587889,-0.115410851511328,4.60517018598809,NA,4.98125117859609,13.7218348416964,4.23236586011947,3.43222904996098,3.39162872942431,4.11995347207391,23.7211408086277,2.60060064801189,NA
"Estonia-2019","Estonia",10,"2019",2.03758115381383,4.50235008740322,4.9905882433711,4.22296495728102,10.061537109313,4.96810719398969,3.44329855768079,7.05521792943091,4.93179408655449,2.5986035785767,1.82274118390718,4.36496111174612,NA,-0.109814866007207,4.60517018598809,NA,4.95446013787653,13.7280292523937,4.23484536200967,3.32327891226629,3.08630425381717,4.20996726783908,23.7804456262855,2.5724615595124,NA
